geometry_id,protocol,split,is_ood,geometry_family,beta1,beta2,n_vertices,n_tetrahedra,min_clearance,quality_min,quality_mean,relative_path
PA_train_0195_b11,A,train,0,A,1,1,2539,10793,0.1853701256562451,0.5105928778648376,0.8593568801879883,protocol_A/train/PA_train_0195_b11
PA_train_0196_b11,A,train,0,A,1,1,2534,10727,0.12684839379622895,0.4258265793323517,0.8607924580574036,protocol_A/train/PA_train_0196_b11
PA_train_0197_b11,A,train,0,A,1,1,2510,10606,0.11761967269293178,0.4557575583457947,0.8620363473892212,protocol_A/train/PA_train_0197_b11
PA_train_0198_b11,A,train,0,A,1,1,2611,11250,0.11648520248928435,0.5076858401298523,0.8628146052360535,protocol_A/train/PA_train_0198_b11
PA_train_0199_b11,A,train,0,A,1,1,2369,9935,0.13400543210042287,0.457790732383728,0.8634838461875916,protocol_A/train/PA_train_0199_b11
PA_train_0200_b11,A,train,0,A,1,1,2501,10653,0.13973474087183568,0.562565803527832,0.8643321394920349,protocol_A/train/PA_train_0200_b11
PA_train_0201_b11,A,train,0,A,1,1,2484,10621,0.11674569450046021,0.467288613319397,0.859549343585968,protocol_A/train/PA_train_0201_b11
PA_train_0202_b11,A,train,0,A,1,1,2472,10347,0.1146794027157027,0.43755173683166504,0.8573691844940186,protocol_A/train/PA_train_0202_b11
PA_train_0203_b11,A,train,0,A,1,1,2484,10614,0.17250472037315073,0.4713975191116333,0.8628109097480774,protocol_A/train/PA_train_0203_b11
PA_train_0204_b11,A,train,0,A,1,1,2480,10632,0.28339198165825463,0.4986591935157776,0.8654323816299438,protocol_A/train/PA_train_0204_b11
PA_train_0205_b11,A,train,0,A,1,1,2392,10229,0.16996498982586866,0.34455445408821106,0.8625629544258118,protocol_A/train/PA_train_0205_b11
PA_train_0206_b11,A,train,0,A,1,1,2570,10925,0.10930664357614511,0.4795253276824951,0.8611143231391907,protocol_A/train/PA_train_0206_b11
PA_train_0207_b11,A,train,0,A,1,1,2462,10509,0.2393728739994783,0.46950697898864746,0.8631628751754761,protocol_A/train/PA_train_0207_b11
PA_train_0208_b11,A,train,0,A,1,1,2585,11155,0.16522199108691768,0.5167372226715088,0.8622708916664124,protocol_A/train/PA_train_0208_b11
PA_train_0209_b11,A,train,0,A,1,1,2336,9822,0.10265071636244938,0.49643221497535706,0.8594647645950317,protocol_A/train/PA_train_0209_b11
PA_train_0210_b11,A,train,0,A,1,1,2421,10193,0.11394983472519946,0.4646872282028198,0.8581042289733887,protocol_A/train/PA_train_0210_b11
PA_train_0211_b11,A,train,0,A,1,1,2476,10649,0.2892639925784911,0.495925635099411,0.8620766401290894,protocol_A/train/PA_train_0211_b11
PA_train_0212_b11,A,train,0,A,1,1,2536,10931,0.12080369152486475,0.4404163360595703,0.8626341819763184,protocol_A/train/PA_train_0212_b11
PA_train_0213_b11,A,train,0,A,1,1,2483,10656,0.1786019727952254,0.4468193054199219,0.8612544536590576,protocol_A/train/PA_train_0213_b11
PA_train_0214_b11,A,train,0,A,1,1,2536,10874,0.1222912397874334,0.489226371049881,0.8593394160270691,protocol_A/train/PA_train_0214_b11
PA_train_0215_b11,A,train,0,A,1,1,2484,10713,0.14962933833126266,0.523045539855957,0.8638770580291748,protocol_A/train/PA_train_0215_b11
PA_train_0216_b11,A,train,0,A,1,1,2537,10932,0.16733381705646055,0.4329463541507721,0.8616011142730713,protocol_A/train/PA_train_0216_b11
PA_train_0217_b11,A,train,0,A,1,1,2534,10992,0.10869652752522758,0.44592663645744324,0.8637887239456177,protocol_A/train/PA_train_0217_b11
PA_train_0218_b11,A,train,0,A,1,1,2417,10118,0.1290568124032571,0.4808270037174225,0.8565725088119507,protocol_A/train/PA_train_0218_b11
PA_train_0219_b11,A,train,0,A,1,1,2488,10616,0.11649170458635011,0.43509984016418457,0.8618239760398865,protocol_A/train/PA_train_0219_b11
PA_train_0220_b11,A,train,0,A,1,1,2614,11301,0.19822074345112017,0.5430055856704712,0.8628544807434082,protocol_A/train/PA_train_0220_b11
PA_train_0221_b11,A,train,0,A,1,1,2372,9916,0.15796234821246952,0.4460195302963257,0.8587298393249512,protocol_A/train/PA_train_0221_b11
PA_train_0222_b11,A,train,0,A,1,1,2484,10606,0.1309695015797871,0.4484140872955322,0.861289918422699,protocol_A/train/PA_train_0222_b11
PA_train_0223_b11,A,train,0,A,1,1,2379,10020,0.12098616508029605,0.5061346292495728,0.8594381809234619,protocol_A/train/PA_train_0223_b11
PA_train_0224_b11,A,train,0,A,1,1,2473,10441,0.12146912451817793,0.37993794679641724,0.8586217164993286,protocol_A/train/PA_train_0224_b11
PA_train_0225_b11,A,train,0,A,1,1,2505,10901,0.1947167457068941,0.3790770173072815,0.8636378645896912,protocol_A/train/PA_train_0225_b11
PA_train_0226_b11,A,train,0,A,1,1,2498,10623,0.1790598685510918,0.4979093074798584,0.8619941473007202,protocol_A/train/PA_train_0226_b11
PA_train_0227_b11,A,train,0,A,1,1,2495,10704,0.11124987517706689,0.4497663974761963,0.8644651174545288,protocol_A/train/PA_train_0227_b11
PA_train_0228_b11,A,train,0,A,1,1,2517,10901,0.19518353046812267,0.493713915348053,0.8646904230117798,protocol_A/train/PA_train_0228_b11
PA_train_0229_b11,A,train,0,A,1,1,2587,11098,0.16288932384993274,0.5196848511695862,0.8620364665985107,protocol_A/train/PA_train_0229_b11
PA_train_0230_b11,A,train,0,A,1,1,2508,10668,0.13169410062713116,0.4616631269454956,0.8631932139396667,protocol_A/train/PA_train_0230_b11
PA_train_0231_b11,A,train,0,A,1,1,2588,11141,0.23612189859902014,0.5323221683502197,0.8634414076805115,protocol_A/train/PA_train_0231_b11
PA_train_0232_b11,A,train,0,A,1,1,2531,10827,0.23221430313647745,0.4183179438114166,0.8631106615066528,protocol_A/train/PA_train_0232_b11
PA_train_0233_b11,A,train,0,A,1,1,2486,10718,0.1728723465523923,0.5023415684700012,0.8630346655845642,protocol_A/train/PA_train_0233_b11
PA_train_0234_b11,A,train,0,A,1,1,2400,10138,0.11143449062141997,0.5190293192863464,0.8612993955612183,protocol_A/train/PA_train_0234_b11
PA_train_0235_b11,A,train,0,A,1,1,2492,10710,0.16953046789087423,0.33365389704704285,0.8580308556556702,protocol_A/train/PA_train_0235_b11
PA_train_0236_b11,A,train,0,A,1,1,2350,9853,0.11505068507265381,0.3973730802536011,0.8581444025039673,protocol_A/train/PA_train_0236_b11
PA_train_0237_b11,A,train,0,A,1,1,2523,10872,0.14512350158696558,0.48801976442337036,0.8630078434944153,protocol_A/train/PA_train_0237_b11
PA_train_0238_b11,A,train,0,A,1,1,2487,10676,0.10637333751593556,0.5003622770309448,0.86052405834198,protocol_A/train/PA_train_0238_b11
PA_train_0239_b11,A,train,0,A,1,1,2523,10800,0.19681144447334226,0.5460374355316162,0.8651750683784485,protocol_A/train/PA_train_0239_b11
PA_train_0240_b11,A,train,0,A,1,1,2550,11000,0.19441510630016162,0.4216146767139435,0.8629497289657593,protocol_A/train/PA_train_0240_b11
PA_train_0241_b11,A,train,0,A,1,1,2584,11152,0.24815224369450894,0.4905158281326294,0.8630017042160034,protocol_A/train/PA_train_0241_b11
PA_train_0242_b11,A,train,0,A,1,1,2526,10887,0.20701292466432827,0.5620844960212708,0.8656520247459412,protocol_A/train/PA_train_0242_b11
PA_train_0243_b11,A,train,0,A,1,1,2499,10494,0.10665595023781127,0.47186991572380066,0.8595129251480103,protocol_A/train/PA_train_0243_b11
PA_train_0244_b11,A,train,0,A,1,1,2552,10966,0.14502111212307633,0.48576459288597107,0.8609282970428467,protocol_A/train/PA_train_0244_b11
PA_train_0245_b11,A,train,0,A,1,1,2546,10898,0.13465301067424146,0.52386873960495,0.8635374307632446,protocol_A/train/PA_train_0245_b11
PA_train_0246_b11,A,train,0,A,1,1,2456,10518,0.21255256431279637,0.4709140658378601,0.8650136590003967,protocol_A/train/PA_train_0246_b11
PA_train_0247_b11,A,train,0,A,1,1,2419,10355,0.22286243860522975,0.3687758147716522,0.8600388169288635,protocol_A/train/PA_train_0247_b11
PA_train_0248_b11,A,train,0,A,1,1,2424,10319,0.1524373143407168,0.5417114496231079,0.8621798753738403,protocol_A/train/PA_train_0248_b11
PA_train_0249_b11,A,train,0,A,1,1,2592,11123,0.17268840869524368,0.5346567630767822,0.8632261157035828,protocol_A/train/PA_train_0249_b11
PA_train_0250_b11,A,train,0,A,1,1,2541,10872,0.11540166069299845,0.4100901484489441,0.8586874604225159,protocol_A/train/PA_train_0250_b11
PA_train_0251_b11,A,train,0,A,1,1,2426,10187,0.11078486511072494,0.44311046600341797,0.8626096248626709,protocol_A/train/PA_train_0251_b11
PA_train_0252_b11,A,train,0,A,1,1,2433,10339,0.11143077531525433,0.477273166179657,0.8603234887123108,protocol_A/train/PA_train_0252_b11
PA_train_0253_b11,A,train,0,A,1,1,2514,10749,0.14887345197546561,0.4739699363708496,0.8651206493377686,protocol_A/train/PA_train_0253_b11
PA_train_0254_b11,A,train,0,A,1,1,2463,10470,0.10819829915491103,0.45526930689811707,0.8596791625022888,protocol_A/train/PA_train_0254_b11
PA_train_0255_b11,A,train,0,A,1,1,2500,10772,0.13635273800872166,0.5299438834190369,0.864547073841095,protocol_A/train/PA_train_0255_b11
PA_train_0256_b11,A,train,0,A,1,1,2586,11155,0.17569600284585227,0.4639257490634918,0.8629003167152405,protocol_A/train/PA_train_0256_b11
PA_train_0257_b11,A,train,0,A,1,1,2506,10728,0.16871689251580874,0.42344310879707336,0.8633632659912109,protocol_A/train/PA_train_0257_b11
PA_train_0258_b11,A,train,0,A,1,1,2469,10431,0.11791348048917577,0.4374619126319885,0.858881413936615,protocol_A/train/PA_train_0258_b11
PA_train_0259_b11,A,train,0,A,1,1,2553,10929,0.1024161808066619,0.47930192947387695,0.863703727722168,protocol_A/train/PA_train_0259_b11
PA_train_0260_b11,A,train,0,A,1,1,2514,10772,0.15030858311030776,0.47423577308654785,0.8642783164978027,protocol_A/train/PA_train_0260_b11
PA_train_0261_b11,A,train,0,A,1,1,2515,10671,0.16899157721525263,0.5247088670730591,0.8643290996551514,protocol_A/train/PA_train_0261_b11
PA_train_0262_b11,A,train,0,A,1,1,2572,11096,0.20812393906647064,0.4889361560344696,0.8646816611289978,protocol_A/train/PA_train_0262_b11
PA_train_0263_b11,A,train,0,A,1,1,2360,9897,0.11346907009964738,0.36494699120521545,0.8578677773475647,protocol_A/train/PA_train_0263_b11
PA_train_0264_b11,A,train,0,A,1,1,2624,11247,0.10021365929575182,0.4713613986968994,0.8613537549972534,protocol_A/train/PA_train_0264_b11
PA_train_0265_b11,A,train,0,A,1,1,2538,10968,0.16232620945727652,0.4741207957267761,0.862334668636322,protocol_A/train/PA_train_0265_b11
PA_train_0266_b11,A,train,0,A,1,1,2459,10464,0.11193699798572737,0.4413490295410156,0.8598194122314453,protocol_A/train/PA_train_0266_b11
PA_train_0267_b11,A,train,0,A,1,1,2545,10904,0.14365070656494455,0.4405607283115387,0.8613466024398804,protocol_A/train/PA_train_0267_b11
PA_train_0268_b11,A,train,0,A,1,1,2494,10608,0.1317747603554176,0.44712966680526733,0.8628859519958496,protocol_A/train/PA_train_0268_b11
PA_train_0269_b11,A,train,0,A,1,1,2511,10770,0.17790402882279477,0.4493515193462372,0.8634798526763916,protocol_A/train/PA_train_0269_b11
PA_train_0270_b11,A,train,0,A,1,1,2557,11037,0.1752755515992134,0.5576431155204773,0.864668071269989,protocol_A/train/PA_train_0270_b11
PA_train_0271_b11,A,train,0,A,1,1,2600,11184,0.1559543907390055,0.5167027711868286,0.8623535633087158,protocol_A/train/PA_train_0271_b11
PA_train_0272_b11,A,train,0,A,1,1,2464,10509,0.17760854944548676,0.48541343212127686,0.8581372499465942,protocol_A/train/PA_train_0272_b11
PA_train_0273_b11,A,train,0,A,1,1,2481,10571,0.15653280218975657,0.5440102219581604,0.863176703453064,protocol_A/train/PA_train_0273_b11
PA_train_0274_b11,A,train,0,A,1,1,2565,10981,0.13140167720222817,0.5168749094009399,0.859076738357544,protocol_A/train/PA_train_0274_b11
PA_train_0275_b11,A,train,0,A,1,1,2539,10796,0.14805738317194914,0.5090427398681641,0.8626918196678162,protocol_A/train/PA_train_0275_b11
PA_train_0276_b11,A,train,0,A,1,1,2485,10695,0.20861727369664285,0.5106415152549744,0.8603248000144958,protocol_A/train/PA_train_0276_b11
PA_train_0277_b11,A,train,0,A,1,1,2533,10592,0.10550487821680153,0.44602668285369873,0.8600868582725525,protocol_A/train/PA_train_0277_b11
PA_train_0278_b11,A,train,0,A,1,1,2475,10665,0.23137080928505097,0.4334610402584076,0.8676581382751465,protocol_A/train/PA_train_0278_b11
PA_train_0279_b11,A,train,0,A,1,1,2559,10897,0.11987115550365374,0.5456664562225342,0.8630936145782471,protocol_A/train/PA_train_0279_b11
PA_train_0280_b11,A,train,0,A,1,1,2566,11024,0.10877318753795179,0.5218038558959961,0.8625034093856812,protocol_A/train/PA_train_0280_b11
PA_train_0281_b11,A,train,0,A,1,1,2538,10780,0.18168352049406505,0.5122637748718262,0.8600677251815796,protocol_A/train/PA_train_0281_b11
PA_train_0282_b11,A,train,0,A,1,1,2547,10920,0.13733063406219273,0.4424331784248352,0.8639172911643982,protocol_A/train/PA_train_0282_b11
PA_train_0283_b11,A,train,0,A,1,1,2462,10511,0.11661739237541932,0.4752003848552704,0.8622093796730042,protocol_A/train/PA_train_0283_b11
PA_train_0284_b11,A,train,0,A,1,1,2404,10214,0.11519634905471551,0.5237942934036255,0.8607708215713501,protocol_A/train/PA_train_0284_b11
PA_train_0285_b11,A,train,0,A,1,1,2585,11086,0.10008913019122648,0.5041759014129639,0.8645728826522827,protocol_A/train/PA_train_0285_b11
PA_train_0286_b11,A,train,0,A,1,1,2465,10443,0.12648344612098616,0.5586140155792236,0.86423659324646,protocol_A/train/PA_train_0286_b11
PA_train_0287_b11,A,train,0,A,1,1,2467,10457,0.10438565044390351,0.5123627781867981,0.8613297939300537,protocol_A/train/PA_train_0287_b11
PA_train_0288_b11,A,train,0,A,1,1,2518,10729,0.17233502837589482,0.47042587399482727,0.8610523343086243,protocol_A/train/PA_train_0288_b11
PA_train_0289_b11,A,train,0,A,1,1,2379,9956,0.11422321935828889,0.5162191987037659,0.8581308722496033,protocol_A/train/PA_train_0289_b11
PA_train_0290_b11,A,train,0,A,1,1,2402,10220,0.2808359763686934,0.43781012296676636,0.8611411452293396,protocol_A/train/PA_train_0290_b11
PA_train_0291_b11,A,train,0,A,1,1,2558,11012,0.20597097974129439,0.47728580236434937,0.8611794710159302,protocol_A/train/PA_train_0291_b11
PA_train_0292_b11,A,train,0,A,1,1,2568,11043,0.1899006884983359,0.44077131152153015,0.8618310689926147,protocol_A/train/PA_train_0292_b11
PA_train_0293_b11,A,train,0,A,1,1,2377,10031,0.11576634256866922,0.432879775762558,0.8566464185714722,protocol_A/train/PA_train_0293_b11
PA_train_0294_b11,A,train,0,A,1,1,2505,10804,0.1598722985742242,0.4253305196762085,0.8660357594490051,protocol_A/train/PA_train_0294_b11
PA_train_0295_b11,A,train,0,A,1,1,2564,11022,0.14339627461831148,0.5282157063484192,0.8603528141975403,protocol_A/train/PA_train_0295_b11
PA_train_0296_b11,A,train,0,A,1,1,2487,10734,0.1821823719135393,0.4792780876159668,0.8599329590797424,protocol_A/train/PA_train_0296_b11
PA_train_0297_b11,A,train,0,A,1,1,2507,10660,0.1519363635834617,0.45037785172462463,0.8599252104759216,protocol_A/train/PA_train_0297_b11
PA_train_0298_b11,A,train,0,A,1,1,2372,10023,0.10237601994574916,0.4309886693954468,0.860375165939331,protocol_A/train/PA_train_0298_b11
PA_train_0299_b11,A,train,0,A,1,1,2465,10446,0.10034158769143184,0.5715346932411194,0.8612992167472839,protocol_A/train/PA_train_0299_b11
PA_train_0300_b11,A,train,0,A,1,1,2484,10719,0.13202474561594024,0.43964460492134094,0.8636073470115662,protocol_A/train/PA_train_0300_b11
PA_train_0301_b11,A,train,0,A,1,1,2585,11168,0.17127433615643323,0.5427151322364807,0.8628920316696167,protocol_A/train/PA_train_0301_b11
PA_train_0302_b11,A,train,0,A,1,1,2446,10346,0.11794271781429747,0.3343988060951233,0.8607679009437561,protocol_A/train/PA_train_0302_b11
PA_train_0303_b11,A,train,0,A,1,1,2577,10942,0.11646584741609681,0.37785983085632324,0.8601667881011963,protocol_A/train/PA_train_0303_b11
PA_train_0304_b11,A,train,0,A,1,1,2624,11336,0.12180859497112419,0.4095228314399719,0.8622674942016602,protocol_A/train/PA_train_0304_b11
PA_train_0305_b11,A,train,0,A,1,1,2511,10748,0.10055684017863298,0.4910312294960022,0.8616325259208679,protocol_A/train/PA_train_0305_b11
PA_train_0306_b11,A,train,0,A,1,1,2535,10890,0.14028172118054696,0.5473931431770325,0.8651970624923706,protocol_A/train/PA_train_0306_b11
PA_train_0307_b11,A,train,0,A,1,1,2537,10877,0.1054656526994204,0.4721297025680542,0.861998975276947,protocol_A/train/PA_train_0307_b11
PA_train_0308_b11,A,train,0,A,1,1,2519,10829,0.19365686014071357,0.5173155069351196,0.8609737157821655,protocol_A/train/PA_train_0308_b11
PA_train_0309_b11,A,train,0,A,1,1,2609,11218,0.17747051747275977,0.5669980049133301,0.864456832408905,protocol_A/train/PA_train_0309_b11
PA_train_0310_b11,A,train,0,A,1,1,2546,11003,0.18995117525836824,0.49732741713523865,0.8603962063789368,protocol_A/train/PA_train_0310_b11
PA_train_0311_b11,A,train,0,A,1,1,2481,10547,0.11094003546891118,0.4576771557331085,0.8603940606117249,protocol_A/train/PA_train_0311_b11
PA_train_0312_b11,A,train,0,A,1,1,2489,10660,0.21278738544254677,0.48655980825424194,0.8590009808540344,protocol_A/train/PA_train_0312_b11
PA_train_0313_b11,A,train,0,A,1,1,2560,11018,0.14855989685027884,0.37950170040130615,0.8618654012680054,protocol_A/train/PA_train_0313_b11
PA_train_0314_b11,A,train,0,A,1,1,2518,10935,0.2612562794016843,0.42998138070106506,0.8642154932022095,protocol_A/train/PA_train_0314_b11
PA_train_0315_b11,A,train,0,A,1,1,2587,11223,0.25007945270469945,0.54677814245224,0.863324761390686,protocol_A/train/PA_train_0315_b11
PA_train_0316_b11,A,train,0,A,1,1,2500,10685,0.1209941861800444,0.5473138093948364,0.8616710305213928,protocol_A/train/PA_train_0316_b11
PA_train_0317_b11,A,train,0,A,1,1,2521,10853,0.15800397673970215,0.5270695090293884,0.8621672987937927,protocol_A/train/PA_train_0317_b11
PA_train_0318_b11,A,train,0,A,1,1,2441,10342,0.12269031409310094,0.47363436222076416,0.8602558970451355,protocol_A/train/PA_train_0318_b11
PA_train_0319_b11,A,train,0,A,1,1,2380,10026,0.14661943880867473,0.5487915873527527,0.8601664900779724,protocol_A/train/PA_train_0319_b11
PA_train_0320_b11,A,train,0,A,1,1,2374,10019,0.1815150482876326,0.5405766367912292,0.8583472371101379,protocol_A/train/PA_train_0320_b11
PA_train_0321_b11,A,train,0,A,1,1,2542,10978,0.10088086778103686,0.5093551278114319,0.8630568981170654,protocol_A/train/PA_train_0321_b11
PA_train_0322_b11,A,train,0,A,1,1,2514,10837,0.14212300108405895,0.5442658066749573,0.8657746911048889,protocol_A/train/PA_train_0322_b11
PA_train_0323_b11,A,train,0,A,1,1,2439,10339,0.10056839735009371,0.4574311077594757,0.8602184057235718,protocol_A/train/PA_train_0323_b11
PA_train_0324_b11,A,train,0,A,1,1,2425,10350,0.18805873864094258,0.48169779777526855,0.8601638674736023,protocol_A/train/PA_train_0324_b11
PA_train_0325_b11,A,train,0,A,1,1,2489,10678,0.11145671796465043,0.3793331980705261,0.8619419932365417,protocol_A/train/PA_train_0325_b11
PA_train_0326_b11,A,train,0,A,1,1,2627,11287,0.11541882271072401,0.46783411502838135,0.8637081384658813,protocol_A/train/PA_train_0326_b11
PA_train_0327_b11,A,train,0,A,1,1,2336,9828,0.17226194360972372,0.4935404062271118,0.8596355319023132,protocol_A/train/PA_train_0327_b11
PA_train_0328_b11,A,train,0,A,1,1,2582,11137,0.22564535815344947,0.4410761594772339,0.863747239112854,protocol_A/train/PA_train_0328_b11
PA_train_0329_b11,A,train,0,A,1,1,2529,10786,0.15724479831791793,0.4657629728317261,0.8628852367401123,protocol_A/train/PA_train_0329_b11
PA_train_0330_b11,A,train,0,A,1,1,2579,11065,0.1639712493511854,0.4708171784877777,0.8647514581680298,protocol_A/train/PA_train_0330_b11
PA_train_0331_b11,A,train,0,A,1,1,2387,10142,0.16378458366901216,0.5357784628868103,0.8636887669563293,protocol_A/train/PA_train_0331_b11
PA_train_0332_b11,A,train,0,A,1,1,2472,10627,0.15103386556412432,0.42583197355270386,0.8615961074829102,protocol_A/train/PA_train_0332_b11
PA_train_0333_b11,A,train,0,A,1,1,2439,10335,0.13797061026357327,0.5141507387161255,0.8621891140937805,protocol_A/train/PA_train_0333_b11
PA_train_0334_b11,A,train,0,A,1,1,2540,10836,0.17566222858699845,0.5651074051856995,0.8638706207275391,protocol_A/train/PA_train_0334_b11
PA_train_0335_b11,A,train,0,A,1,1,2449,10378,0.14029633670269764,0.45045435428619385,0.8595423102378845,protocol_A/train/PA_train_0335_b11
